year,race_name,date,circuit_name,location,country,Driver,driver_code,finish_position,race_points,status,stop,pit_lap,pit_duration,Tire Compound,Stint Length,Stint,Air_Temp_C,Track_Temp_C,Humidity_%,Wind_Speed_KMH,TotalPitStops,AvgPitStopTime,Lap Time Variation,Total Pit Stops,Tire Usage Aggression,Fast Lap Attempts,Position Changes,Driver Aggression Score
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,2,51,21.972,HARD,25.0,2.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,2,51,21.972,MEDIUM,5.0,3.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,2,51,21.972,MEDIUM,15.0,4.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,3,56,18.748,SOFT,21.0,1.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,3,56,18.748,HARD,25.0,2.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,3,56,18.748,MEDIUM,5.0,3.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,2,18.0,Finished,3,56,18.748,MEDIUM,15.0,4.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.15866667,0.001516745,0.4285714285714285,0.042253521,45.39715327581159,0.043478261,6.929969402430616
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,1,26,22.231,MEDIUM,21.0,1.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,1,26,22.231,HARD,25.0,2.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,1,26,22.231,SOFT,5.0,3.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,1,26,22.231,SOFT,15.0,4.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,2,51,22.738,MEDIUM,21.0,1.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,2,51,22.738,HARD,25.0,2.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,2,51,22.738,SOFT,5.0,3.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,2,51,22.738,SOFT,15.0,4.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,3,56,19.330,MEDIUM,21.0,1.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,3,56,19.330,HARD,25.0,2.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,3,56,19.330,SOFT,5.0,3.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,Sebastian Vettel,VET,10,1.0,Finished,3,56,19.330,SOFT,15.0,4.0,19.675,25.175,68.66666666666667,3.6625,3.0,21.433,0.001607011,0.4285714285714285,0.042253521,45.12281994581159,0.391304348,6.923629091272016
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,1,1,19:14.255,HARD,1.0,1.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,1,1,19:14.255,MEDIUM,22.0,2.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,1,1,19:14.255,HARD,17.0,3.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,1,1,19:14.255,HARD,16.0,4.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,2,23,25.199,HARD,1.0,1.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,2,23,25.199,MEDIUM,22.0,2.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,2,23,25.199,HARD,17.0,3.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,2,23,25.199,HARD,16.0,4.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,3,40,24.855,HARD,1.0,1.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,3,40,24.855,MEDIUM,22.0,2.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,3,40,24.855,HARD,17.0,3.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Charles Leclerc,LEC,10,1.0,+1 Lap,3,40,24.855,HARD,16.0,4.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,401.4363333,0.1266417103872981,0.4285714285714285,0.053571429,334.8805133541884,0.391304348,50.42705709
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,1,1,19:17.042,MEDIUM,1.0,1.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,1,1,19:17.042,HARD,19.0,2.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,1,1,19:17.042,MEDIUM,19.0,3.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,1,1,19:17.042,HARD,17.0,4.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,2,20,24.774,MEDIUM,1.0,1.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,2,20,24.774,HARD,19.0,2.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,2,20,24.774,MEDIUM,19.0,3.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,2,20,24.774,HARD,17.0,4.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,3,39,25.444,MEDIUM,1.0,1.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,3,39,25.444,HARD,19.0,2.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,3,39,25.444,MEDIUM,19.0,3.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Bahrain Grand Prix,2020-11-29,Bahrain International Circuit,Sakhir,Bahrain,Sebastian Vettel,VET,13,0.0,+1 Lap,3,39,25.444,HARD,17.0,4.0,13.495833333333332,19.99583333333333,42.458333333333336,5.766666666666666,3.0,402.42,0.1269653719437098,0.4285714285714285,0.053571429,335.8641800541884,0.5217391304347826,50.58774767561199
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,14,0.0,Finished,1,10,30.678,SOFT,10.0,1.0,13.8125,19.0125,86.0,10.266666666666667,2.0,27.889,0.003731266,0.2857142857142857,0.045454545,38.66681995,0.5652173913043478,5.938183591
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,14,0.0,Finished,1,10,30.678,HARD,14.0,2.0,13.8125,19.0125,86.0,10.266666666666667,2.0,27.889,0.003731266,0.2857142857142857,0.045454545,38.66681995,0.5652173913043478,5.938183591
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,14,0.0,Finished,1,10,30.678,MEDIUM,20.0,3.0,13.8125,19.0125,86.0,10.266666666666667,2.0,27.889,0.003731266,0.2857142857142857,0.045454545,38.66681995,0.5652173913043478,5.938183591
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,14,0.0,Finished,2,24,25.100,SOFT,10.0,1.0,13.8125,19.0125,86.0,10.266666666666667,2.0,27.889,0.003731266,0.2857142857142857,0.045454545,38.66681995,0.5652173913043478,5.938183591
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,14,0.0,Finished,2,24,25.100,HARD,14.0,2.0,13.8125,19.0125,86.0,10.266666666666667,2.0,27.889,0.003731266,0.2857142857142857,0.045454545,38.66681995,0.5652173913043478,5.938183591
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,14,0.0,Finished,2,24,25.100,MEDIUM,20.0,3.0,13.8125,19.0125,86.0,10.266666666666667,2.0,27.889,0.003731266,0.2857142857142857,0.045454545,38.66681995,0.5652173913043478,5.938183591
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Sebastian Vettel,VET,13,0.0,Finished,1,11,22.982,MEDIUM,11.0,1.0,13.8125,19.0125,86.0,10.266666666666667,1.0,22.982,0.002116687,0.1428571428571428,0.022727273,43.57381994581159,0.5217391304347826,6.629141651359184
2020,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Spa,Belgium,Sebastian Vettel,VET,13,0.0,Finished,1,11,22.982,HARD,33.0,2.0,13.8125,19.0125,86.0,10.266666666666667,1.0,22.982,0.002116687,0.1428571428571428,0.022727273,43.57381994581159,0.5217391304347826,6.629141651359184
2020,British Grand Prix,2020-08-02,Silverstone Circuit,Silverstone,UK,Charles Leclerc,LEC,3,15.0,Finished,1,13,29.520,MEDIUM,13.0,1.0,16.70416666666667,22.20416666666667,60.875,13.774999999999997,1.0,29.52,0.004267923,0.1428571428571428,0.019230769,37.03581995,0.086956522,5.604909460602147
2020,British Grand Prix,2020-08-02,Silverstone Circuit,Silverstone,UK,Charles Leclerc,LEC,3,15.0,Finished,1,13,29.520,HARD,39.0,2.0,16.70416666666667,22.20416666666667,60.875,13.774999999999997,1.0,29.52,0.004267923,0.1428571428571428,0.019230769,37.03581995,0.086956522,5.604909460602147
2020,British Grand Prix,2020-08-02,Silverstone Circuit,Silverstone,UK,Sebastian Vettel,VET,10,1.0,Finished,1,12,29.439,SOFT,12.0,1.0,16.70416666666667,22.20416666666667,60.875,13.774999999999997,1.0,29.439,0.004241271,0.1428571428571428,0.019230769,37.11681994581159,0.391304348,5.647486248
2020,British Grand Prix,2020-08-02,Silverstone Circuit,Silverstone,UK,Sebastian Vettel,VET,10,1.0,Finished,1,12,29.439,HARD,40.0,2.0,16.70416666666667,22.20416666666667,60.875,13.774999999999997,1.0,29.439,0.004241271,0.1428571428571428,0.019230769,37.11681994581159,0.391304348,5.647486248
2020,Eifel Grand Prix,2020-10-11,Nürburgring,Nürburg,Germany,Charles Leclerc,LEC,7,6.0,Finished,1,10,22.560,,,,,,,,,,,,,,,
2020,Eifel Grand Prix,2020-10-11,Nürburgring,Nürburg,Germany,Charles Leclerc,LEC,7,6.0,Finished,2,35,23.111,,,,,,,,,,,,,,,
2020,Eifel Grand Prix,2020-10-11,Nürburgring,Nürburg,Germany,Sebastian Vettel,VET,11,0.0,Finished,1,11,22.616,,,,,,,,,,,,,,,
2020,Eifel Grand Prix,2020-10-11,Nürburgring,Nürburg,Germany,Sebastian Vettel,VET,11,0.0,Finished,2,41,24.366,,,,,,,,,,,,,,,
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Charles Leclerc,LEC,5,10.0,Finished,1,13,30.243,SOFT,13.0,1.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,1.0,30.243,0.004505816,0.1428571428571428,0.015873016,36.31281995,0.1739130434782608,5.504554929968832
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Charles Leclerc,LEC,5,10.0,Finished,1,13,30.243,HARD,50.0,2.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,1.0,30.243,0.004505816,0.1428571428571428,0.015873016,36.31281995,0.1739130434782608,5.504554929968832
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Sebastian Vettel,VET,12,0.0,Finished,1,39,40.497,MEDIUM,39.0,1.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,2.0,35.2155,0.006141947,0.2857142857142857,0.031746032,31.34031995,0.4782608695652174,4.828494441
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Sebastian Vettel,VET,12,0.0,Finished,1,39,40.497,HARD,12.0,2.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,2.0,35.2155,0.006141947,0.2857142857142857,0.031746032,31.34031995,0.4782608695652174,4.828494441
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Sebastian Vettel,VET,12,0.0,Finished,1,39,40.497,SOFT,12.0,3.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,2.0,35.2155,0.006141947,0.2857142857142857,0.031746032,31.34031995,0.4782608695652174,4.828494441
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Sebastian Vettel,VET,12,0.0,Finished,2,51,29.934,MEDIUM,39.0,1.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,2.0,35.2155,0.006141947,0.2857142857142857,0.031746032,31.34031995,0.4782608695652174,4.828494441
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Sebastian Vettel,VET,12,0.0,Finished,2,51,29.934,HARD,12.0,2.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,2.0,35.2155,0.006141947,0.2857142857142857,0.031746032,31.34031995,0.4782608695652174,4.828494441
2020,Emilia Romagna Grand Prix,2020-11-01,Autodromo Enzo e Dino Ferrari,Imola,Italy,Sebastian Vettel,VET,12,0.0,Finished,2,51,29.934,SOFT,12.0,3.0,14.445833333333333,19.64583333333333,82.41666666666667,6.783333333333332,2.0,35.2155,0.006141947,0.2857142857142857,0.031746032,31.34031995,0.4782608695652174,4.828494441
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,11,0.0,+1 Lap,1,2,22.266,INTERMEDIATE,2.0,1.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,22.415,0.001930124,0.2857142857142857,0.028985507,44.14081994581159,0.4347826086956521,6.742405962814345
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,11,0.0,+1 Lap,1,2,22.266,SOFT,18.0,2.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,22.415,0.001930124,0.2857142857142857,0.028985507,44.14081994581159,0.4347826086956521,6.742405962814345
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,11,0.0,+1 Lap,1,2,22.266,HARD,49.0,3.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,22.415,0.001930124,0.2857142857142857,0.028985507,44.14081994581159,0.4347826086956521,6.742405962814345
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,11,0.0,+1 Lap,2,20,22.564,INTERMEDIATE,2.0,1.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,22.415,0.001930124,0.2857142857142857,0.028985507,44.14081994581159,0.4347826086956521,6.742405962814345
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,11,0.0,+1 Lap,2,20,22.564,SOFT,18.0,2.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,22.415,0.001930124,0.2857142857142857,0.028985507,44.14081994581159,0.4347826086956521,6.742405962814345
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,11,0.0,+1 Lap,2,20,22.564,HARD,49.0,3.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,22.415,0.001930124,0.2857142857142857,0.028985507,44.14081994581159,0.4347826086956521,6.742405962814345
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Sebastian Vettel,VET,6,8.0,+1 Lap,1,3,28.286,INTERMEDIATE,3.0,1.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,25.083,0.002807991,0.2857142857142857,0.028985507,41.47281995,0.217391304,6.320730192631314
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Sebastian Vettel,VET,6,8.0,+1 Lap,1,3,28.286,MEDIUM,26.0,2.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,25.083,0.002807991,0.2857142857142857,0.028985507,41.47281995,0.217391304,6.320730192631314
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Sebastian Vettel,VET,6,8.0,+1 Lap,1,3,28.286,HARD,40.0,3.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,25.083,0.002807991,0.2857142857142857,0.028985507,41.47281995,0.217391304,6.320730192631314
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Sebastian Vettel,VET,6,8.0,+1 Lap,2,29,21.880,INTERMEDIATE,3.0,1.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,25.083,0.002807991,0.2857142857142857,0.028985507,41.47281995,0.217391304,6.320730192631314
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Sebastian Vettel,VET,6,8.0,+1 Lap,2,29,21.880,MEDIUM,26.0,2.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,25.083,0.002807991,0.2857142857142857,0.028985507,41.47281995,0.217391304,6.320730192631314
2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,Sebastian Vettel,VET,6,8.0,+1 Lap,2,29,21.880,HARD,40.0,3.0,17.85833333333333,23.05833333333333,87.91666666666667,8.375000000000002,2.0,25.083,0.002807991,0.2857142857142857,0.028985507,41.47281995,0.217391304,6.320730192631314
2020,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Monza,Italy,Charles Leclerc,LEC,\N,0.0,Accident,1,17,24.344,SOFT,17.0,1.0,21.03333333333333,26.53333333333333,74.75,6.895833333333332,1.0,24.344,0.002564834,0.1428571428571428,0.043478261,42.21181994581159,0.7391304347826086,6.450865423448995
2020,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Monza,Italy,Charles Leclerc,LEC,\N,0.0,Accident,1,17,24.344,HARD,7.0,2.0,21.03333333333333,26.53333333333333,74.75,6.895833333333332,1.0,24.344,0.002564834,0.1428571428571428,0.043478261,42.21181994581159,0.7391304347826086,6.450865423448995
2020,Portuguese Grand Prix,2020-10-25,Autódromo Internacional do Algarve,Portimão,Portugal,Charles Leclerc,LEC,4,12.0,Finished,1,34,26.940,,,,,,,,,,,,,,,
2020,Portuguese Grand Prix,2020-10-25,Autódromo Internacional do Algarve,Portimão,Portugal,Sebastian Vettel,VET,10,1.0,+1 Lap,1,27,26.666,,,,,,,,,,,,,,,
2020,Russian Grand Prix,2020-09-27,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,6,8.0,Finished,1,28,30.261,MEDIUM,28.0,1.0,23.829166666666666,29.329166666666666,68.20833333333333,7.087500000000001,1.0,30.261,0.004511739,0.1428571428571428,0.018867925,36.29481995,0.217391304,5.506803514580149
